time,yaw_000,induction_000,pitch_000,torque_000,tsr_000,force_x_000,force_y_000,power_000,velocity_x_000,velocity_y_000,ud_000,kernel_000,yaw_001,induction_001,pitch_001,torque_001,tsr_001,force_x_001,force_y_001,power_001,velocity_x_001,velocity_y_001,ud_001,kernel_001,yaw_002,induction_002,pitch_002,torque_002,tsr_002,force_x_002,force_y_002,power_002,velocity_x_002,velocity_y_002,ud_002,kernel_002
14.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1202979.982576,270.000000,5166571.877208,6.468212,0.000018,6.468212,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1216306.550574,270.000000,5224341.943646,6.523214,-0.000005,6.523214,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1217668.612316,270.000000,5247446.931290,6.511962,-0.000003,6.511962,1.042387
15.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1191325.106408,270.000000,5093300.615336,6.436134,0.000017,6.436134,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1202444.037342,270.000000,5137058.018376,6.485235,-0.000005,6.485235,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1203798.754776,270.000000,5159880.398008,6.474045,-0.000003,6.474045,1.042387
16.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1181292.794208,270.000000,5030164.086605,6.408529,0.000016,6.408529,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1190296.276009,270.000000,5060715.700452,6.451869,-0.000005,6.451869,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1191625.914483,270.000000,5083185.250503,6.440678,-0.000003,6.440678,1.042387
17.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1172573.731192,270.000000,4975203.418192,6.384559,0.000014,6.384559,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1179571.378604,270.000000,4993404.577220,6.422357,-0.000005,6.422357,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1180862.897619,270.000000,5015469.260655,6.411118,-0.000003,6.411118,1.042387
18.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1164921.796704,270.000000,4926879.613102,6.363551,0.000013,6.363551,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1170028.979619,270.000000,4933572.473642,6.396061,-0.000006,6.396061,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1171277.268906,270.000000,4955218.837296,6.384755,-0.000003,6.384755,1.042387
19.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1158142.068631,270.000000,4883985.806297,6.344965,0.000012,6.344965,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1161474.471944,270.000000,4879974.236860,6.372461,-0.000006,6.372461,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1162680.879612,270.000000,4901222.498387,6.361087,-0.000002,6.361087,1.042387
20.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1152079.940595,270.000000,4845572.536844,6.328367,0.000011,6.328367,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1153749.929170,270.000000,4831605.085183,6.351132,-0.000006,6.351132,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1154917.299277,270.000000,4852483.713206,6.339694,-0.000001,6.339694,1.042387
21.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1146612.180798,270.000000,4810887.639981,6.313411,0.000011,6.313411,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1146726.172133,270.000000,4787647.821763,6.331722,-0.000006,6.331722,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1147857.311673,270.000000,4808185.337779,6.320225,-0.000001,6.320225,1.042387
22.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1141640.139542,270.000000,4779331.248460,6.299817,0.000010,6.299817,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1140295.635433,270.000000,4747426.367152,6.313938,-0.000006,6.313938,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1141394.442245,270.000000,4767657.023421,6.302389,-0.000000,6.302389,1.042387
23.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1137084.709071,270.000000,4750422.819651,6.287361,0.000010,6.287361,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1134368.455813,270.000000,4710379.152382,6.297533,-0.000006,6.297533,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1135440.777604,270.000000,4730347.086532,6.285946,0.000000,6.285946,1.042387
24.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1132882.500858,270.000000,4723776.526571,6.275862,0.000009,6.275862,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1128869.477330,270.000000,4676038.434290,6.282299,-0.000006,6.282299,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1129923.025451,270.000000,4695796.879404,6.270693,0.000000,6.270693,1.042387
25.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1128982.829038,270.000000,4699082.234086,6.265177,0.000009,6.265177,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1123736.039309,270.000000,4644015.081041,6.268061,-0.000006,6.268061,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1124779.349410,270.000000,4663620.513030,6.256460,-0.000000,6.256460,1.042387
26.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1125345.263161,270.000000,4676090.392697,6.255194,0.000009,6.255194,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1118915.806777,270.000000,4613984.411898,6.254675,-0.000006,6.254675,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1119957.182286,270.000000,4633490.641512,6.243102,-0.000001,6.243102,1.042387
27.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1121937.587072,270.000000,4654599.690076,6.245822,0.000010,6.245822,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1114365.124675,270.000000,4585675.562990,6.242019,-0.000006,6.242019,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1115411.918925,270.000000,4605129.680055,6.230493,-0.000001,6.230493,1.042387
28.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1118734.131694,270.000000,4634447.191342,6.236990,0.000010,6.236990,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1110047.519418,270.000000,4558861.984897,6.229992,-0.000006,6.229992,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1111105.850934,270.000000,4578302.754142,6.218531,-0.000002,6.218531,1.042387
29.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1115714.402588,270.000000,4615500.396336,6.228645,0.000010,6.228645,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1105932.445517,270.000000,4533353.551419,6.218508,-0.000006,6.218508,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1107007.018838,270.000000,4552810.558278,6.207125,-0.000002,6.207125,1.042387
30.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1112861.933082,270.000000,4597650.705391,6.220742,0.000011,6.220742,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1101994.200251,270.000000,4508989.797836,6.207497,-0.000006,6.207497,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1103088.396215,270.000000,4528484.179142,6.196201,-0.000002,6.196201,1.042387
