#Turbine    Time(s)    dt(s)    nacelle yaw angle (degrees)
0 20000 0.04 270
1 20000 0.04 270
2 20000 0.04 270

0 20000.04 0.04 270
1 20000.04 0.04 270
2 20000.04 0.04 270

0 20000.08 0.04 270
1 20000.08 0.04 270
2 20000.08 0.04 270

0 20000.12 0.04 270
1 20000.12 0.04 270
2 20000.12 0.04 270

0 20000.16 0.04 270
1 20000.16 0.04 270
2 20000.16 0.04 270

0 20000.2 0.04 270
1 20000.2 0.04 270
2 20000.2 0.04 270

0 20000.24 0.04 270
1 20000.24 0.04 270
2 20000.24 0.04 270

0 20000.28 0.04 270
1 20000.28 0.04 270
2 20000.28 0.04 270

0 20000.32 0.04 270
1 20000.32 0.04 270
2 20000.32 0.04 270

0 20000.36 0.04 270
1 20000.36 0.04 270
2 20000.36 0.04 270

0 20000.4 0.04 270
1 20000.4 0.04 270
2 20000.4 0.04 270

0 20000.44 0.04 270
1 20000.44 0.04 270
2 20000.44 0.04 270

0 20000.48 0.04 270
1 20000.48 0.04 270
2 20000.48 0.04 270

0 20000.52 0.04 270
1 20000.52 0.04 270
2 20000.52 0.04 270

0 20000.56 0.04 270
1 20000.56 0.04 270
2 20000.56 0.04 270

0 20000.6 0.04 270
1 20000.6 0.04 270
2 20000.6 0.04 270

0 20000.64 0.04 270
1 20000.64 0.04 270
2 20000.64 0.04 270

0 20000.68 0.04 270
1 20000.68 0.04 270
2 20000.68 0.04 270

0 20000.72 0.04 270
1 20000.72 0.04 270
2 20000.72 0.04 270

0 20000.76 0.04 270
1 20000.76 0.04 270
2 20000.76 0.04 270

0 20000.8 0.04 270
1 20000.8 0.04 270
2 20000.8 0.04 270

0 20000.84 0.04 270
1 20000.84 0.04 270
2 20000.84 0.04 270

0 20000.88 0.04 270
1 20000.88 0.04 270
2 20000.88 0.04 270

0 20000.92 0.04 270
1 20000.92 0.04 270
2 20000.92 0.04 270

0 20000.96 0.04 270
1 20000.96 0.04 270
2 20000.96 0.04 270

0 20001 0.04 270
1 20001 0.04 270
2 20001 0.04 270

0 20001.04 0.04 270
1 20001.04 0.04 270
2 20001.04 0.04 270

0 20001.08 0.04 270
1 20001.08 0.04 270
2 20001.08 0.04 270

0 20001.12 0.04 270
1 20001.12 0.04 270
2 20001.12 0.04 270

0 20001.16 0.04 270
1 20001.16 0.04 270
2 20001.16 0.04 270

0 20001.2 0.04 270
1 20001.2 0.04 270
2 20001.2 0.04 270

0 20001.24 0.04 270
1 20001.24 0.04 270
2 20001.24 0.04 270

0 20001.28 0.04 270
1 20001.28 0.04 270
2 20001.28 0.04 270

0 20001.32 0.04 270
1 20001.32 0.04 270
2 20001.32 0.04 270

0 20001.36 0.04 270
1 20001.36 0.04 270
2 20001.36 0.04 270

0 20001.4 0.04 270
1 20001.4 0.04 270
2 20001.4 0.04 270

0 20001.44 0.04 270
1 20001.44 0.04 270
2 20001.44 0.04 270

0 20001.48 0.04 270
1 20001.48 0.04 270
2 20001.48 0.04 270

0 20001.52 0.04 270
1 20001.52 0.04 270
2 20001.52 0.04 270

