#Turbine    Time(s)    dt(s)    generator power (W)
0 20000 0.2 0
1 20000 0.2 0
2 20000 0.2 0
3 20000 0.2 0
4 20000 0.2 0
5 20000 0.2 0
6 20000 0.2 0
7 20000 0.2 0
8 20000 0.2 0

0 20000.2 0.2 7801622.9
1 20000.2 0.2 7802767.5
2 20000.2 0.2 7813853.8
3 20000.2 0.2 7791136.8
4 20000.2 0.2 7801296.1
5 20000.2 0.2 7793257.1
6 20000.2 0.2 7791776.8
7 20000.2 0.2 7804467.5
8 20000.2 0.2 7806538.5

0 20000.4 0.2 7726946.7
1 20000.4 0.2 7731167.6
2 20000.4 0.2 7768099.2
3 20000.4 0.2 7694554.5
4 20000.4 0.2 7729262.9
5 20000.4 0.2 7702234.8
6 20000.4 0.2 7697413.3
7 20000.4 0.2 7741740.4
8 20000.4 0.2 7748968.3

0 20000.6 0.2 7600548.9
1 20000.6 0.2 7604617.8
2 20000.6 0.2 7658036.9
3 20000.6 0.2 7554990.9
4 20000.6 0.2 7607850.9
5 20000.6 0.2 7562335.6
6 20000.6 0.2 7559391.9
7 20000.6 0.2 7627383.4
8 20000.6 0.2 7636516.4

0 20000.8 0.2 7541739.9
1 20000.8 0.2 7537098.6
2 20000.8 0.2 7606466.2
3 20000.8 0.2 7466079.2
4 20000.8 0.2 7540727.2
5 20000.8 0.2 7460827.2
6 20000.8 0.2 7468373.9
7 20000.8 0.2 7557541.9
8 20000.8 0.2 7564979.5

0 20001 0.2 7488810.8
1 20001 0.2 7471827.8
2 20001 0.2 7550573.6
3 20001 0.2 7375678.4
4 20001 0.2 7471419.3
5 20001 0.2 7359878
6 20001 0.2 7377554.1
7 20001 0.2 7480250.9
8 20001 0.2 7488569.1

0 20001.2 0.2 7435757.4
1 20001.2 0.2 7410670.7
2 20001.2 0.2 7498330.5
3 20001.2 0.2 7291400.8
4 20001.2 0.2 7405585.3
5 20001.2 0.2 7276812.2
6 20001.2 0.2 7299041
7 20001.2 0.2 7410265.8
8 20001.2 0.2 7427621.3

0 20001.4 0.2 7381881
1 20001.4 0.2 7348876.4
2 20001.4 0.2 7440520.8
3 20001.4 0.2 7212686.6
4 20001.4 0.2 7338452.6
5 20001.4 0.2 7195418.4
6 20001.4 0.2 7224852.2
7 20001.4 0.2 7335429.1
8 20001.4 0.2 7367826.1

0 20001.6 0.2 7322615
1 20001.6 0.2 7283580.8
2 20001.6 0.2 7376851.1
3 20001.6 0.2 7131585.9
4 20001.6 0.2 7264898.2
5 20001.6 0.2 7111538.5
6 20001.6 0.2 7147175.2
7 20001.6 0.2 7259562.6
8 20001.6 0.2 7310654.1

0 20001.8 0.2 7258526.8
1 20001.8 0.2 7214781
2 20001.8 0.2 7302925.6
3 20001.8 0.2 7045920.4
4 20001.8 0.2 7184661.6
5 20001.8 0.2 7019316.5
6 20001.8 0.2 7063393.8
7 20001.8 0.2 7178099.3
8 20001.8 0.2 7246424

0 20002 0.2 7189179.4
1 20002 0.2 7143874.2
2 20002 0.2 7224899.9
3 20002 0.2 6955934.2
4 20002 0.2 7099746.5
5 20002 0.2 6920359.3
6 20002 0.2 6974897
7 20002 0.2 7097555
8 20002 0.2 7177938.1

0 20002.2 0.2 7124298.3
1 20002.2 0.2 7076788.9
2 20002.2 0.2 7149753.5
3 20002.2 0.2 6866962.5
4 20002.2 0.2 7016392.5
5 20002.2 0.2 6817062.8
6 20002.2 0.2 6884606.5
7 20002.2 0.2 7016082.3
8 20002.2 0.2 7103432.1

0 20002.4 0.2 7059681.1
1 20002.4 0.2 7008456.6
2 20002.4 0.2 7077634.3
3 20002.4 0.2 6776170.8
4 20002.4 0.2 6936621.8
5 20002.4 0.2 6716173.9
6 20002.4 0.2 6793715.7
7 20002.4 0.2 6934817.2
8 20002.4 0.2 7026673.5

0 20002.6 0.2 6994904.6
1 20002.6 0.2 6936122.1
2 20002.6 0.2 7004098.3
3 20002.6 0.2 6686736
4 20002.6 0.2 6860613.5
5 20002.6 0.2 6619292.7
6 20002.6 0.2 6701749.5
7 20002.6 0.2 6852686.4
8 20002.6 0.2 6942981.9

0 20002.8 0.2 6911650.5
1 20002.8 0.2 6847442.1
2 20002.8 0.2 6917610.1
3 20002.8 0.2 6587748.6
4 20002.8 0.2 6773553.6
5 20002.8 0.2 6522981.2
6 20002.8 0.2 6601458.7
7 20002.8 0.2 6758110.3
8 20002.8 0.2 6845346.7

0 20003 0.2 6800010.2
1 20003 0.2 6731070.1
2 20003 0.2 6806771.7
3 20003 0.2 6466416.2
4 20003 0.2 6659440.4
5 20003 0.2 6403102.6
6 20003 0.2 6475247.8
7 20003 0.2 6639390.1
8 20003 0.2 6719988.1

0 20003.2 0.2 6682115.7
1 20003.2 0.2 6608180.9
2 20003.2 0.2 6697070.2
3 20003.2 0.2 6339352.3
4 20003.2 0.2 6543519.6
5 20003.2 0.2 6272271.6
6 20003.2 0.2 6343056.2
7 20003.2 0.2 6523690.8
8 20003.2 0.2 6597638.9

0 20003.4 0.2 6578038.7
1 20003.4 0.2 6498681.8
2 20003.4 0.2 6598915.4
3 20003.4 0.2 6233244.3
4 20003.4 0.2 6442456.4
5 20003.4 0.2 6157046.3
6 20003.4 0.2 6227754.2
7 20003.4 0.2 6420268.4
8 20003.4 0.2 6487610.7

0 20003.6 0.2 6460374.9
1 20003.6 0.2 6374415.6
2 20003.6 0.2 6485221.8
3 20003.6 0.2 6105138.8
4 20003.6 0.2 6325347.3
5 20003.6 0.2 6024999
6 20003.6 0.2 6092906.2
